smiles,base_material,dielectric_constant,tg_celsius,density_g_cm3,thickness_nm,applied_voltage,temp_c,sim_capacitance_F,sim_status
FC(F)(F)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.802226286668914,145.7061238363778,1.169764513452784,1146.58626078826,46.771599581631904,25,0.0,Failed
CC(=O)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.8102450602104985,145.01632954720952,1.2361692475109984,1848.7148606865892,124.83413646020443,25,0.0,Failed
NCCCCCCCC,PE,2.270782931042949,-117.96768545496198,0.9323705533389258,2682.577572543222,189.14982990656137,25,0.0,Failed
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.3637174688011338,75.58314270724783,1.38416076033233,2469.444729921851,177.51168572161646,100,127.11216427609901,Success
FC(F)(F)CC(Cl)CC(Cl)C#N,PVC,3.585660188075444,78.64821117707658,1.4149699023571796,4135.150788914048,154.86444037003494,200,82.6129234199387,Success
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.89367312711453,140.45913091533828,1.1635334443944043,3750.1676166809175,55.32830578651328,300,74.0998577236865,Success
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC,Polycarbonate,2.9230634697794997,149.10970226935677,1.1898074313058298,2732.0399425235737,18.06773044201037,100,0.0,Failed
CCCCC(C)CC(C)C(=O)O,PP,2.2458217478520544,-13.626642245975022,0.8949616901675586,3279.087445908855,352.3008189149401,200,0.0,Failed
ClCCCCCC(=O)NCl,Nylon-6,3.54524170797934,45.26472862015646,1.1123504189895863,2282.460924468136,25.36348673454202,100,144.142998585962,Success
CCCCCCCC(=O)NC,Nylon-6,3.44894673186061,46.38864019037717,1.189681075536428,2833.7503345086325,352.22732694412485,200,114.09304210392101,Success
ClCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.5034489151111714,98.48175377752574,1.082059944163896,2114.104317216946,311.3206539729222,25,0.0,Failed
COCCCCCC(=O)NC#N,Nylon-6,3.4804223635687066,51.60314046024076,1.1575690693250285,3978.2062486884174,47.70789772789946,300,0.0,Failed
CCCC(C)CC(C)CC,PP,2.16135848061952,-14.376457339519838,0.8615075953910594,1000.1313219862596,488.6169085386549,25,0.0,Failed
CCCC(Cl)CC(Cl)C(F)(F)F,PVC,3.525088398003967,75.17416031916127,1.4146314821517971,4577.054874510411,265.1163195276617,25,0.0,Failed
COCCCCCC(=O)NCl,Nylon-6,3.4554596277508027,43.008214179074585,1.183455321136767,4570.040494028506,99.13597344276904,300,0.0,Failed
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.826379768427767,140.44546366719,1.21700606847474,1735.2968053827344,194.4026897887288,100,0.0,Failed
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.8684206480881955,143.8930752428387,1.1817843038315308,1390.04134436223,141.98077380068307,300,0.0,Failed
CCCCCCCC(=O)NCCC,Nylon-6,3.561427803280432,43.28663691332755,1.1066954338591573,3192.613830299159,287.4809858070748,25,0.0,Failed
CCC(C)CC(C)CCC,PP,2.1285770796030272,-7.779530209828552,0.8751578101672056,2342.3255053502608,487.1332772592213,25,0.0,Failed
c1ccccc1CC(Cl)CC(Cl)C,PVC,3.428952522186833,76.70647514298041,1.4164514793217726,4082.866201279456,160.66147161233388,25,80.229551668558,Success
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.571570351628064,96.9398414388147,1.0636683380761944,1934.3309746610848,216.13497467814133,100,0.0,Failed
FC(F)(F)CCCCCC(=O)NCC,Nylon-6,3.4486563567912403,50.995008144306375,1.108225298671041,731.5144205379027,379.81096736946427,200,0.0,Failed
COC(F)(F)C(F)(F)CCC,PTFE,2.133269673354377,112.45088240291588,2.223224144731492,4298.605090025065,326.2832075590577,300,0.0,Failed
c1ccccc1CCCCCC(F)(F)F,PE,2.1257759950681425,-124.7073231500849,0.8840671878213234,3778.410280521936,407.2361065281708,200,55.547057110389005,Success
CCCCC(Cl)CC(Cl)OC,PVC,3.470592337313764,83.34893537400728,1.3758379658181112,673.8303421296988,43.39312341962976,300,0.0,Failed
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.937211825682366,104.28152502252937,1.2185458720322369,4770.966496296649,166.39606320000274,300,59.8863537606868,Success
CCCCC(C)CC(C)C(F)(F)F,PP,2.1425298436773885,-6.954595194495683,0.9212804958234976,1295.5888488170544,158.00651581086217,200,0.0,Failed
CCCCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.936362909902847,-31.25600453171452,1.8225368733805236,3478.8398726099786,439.23051319720986,300,0.0,Failed
CC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.3103644077110346,73.9471861598484,1.364016010003528,1291.4441514462178,189.7271643446304,300,233.759359126583,Success
CCCCCCCCC(=O)NCCC,Nylon-6,3.594930502393692,43.5575434508633,1.138665309663106,3523.119643688822,128.14393668853785,300,96.2867910431504,Success
NCC(Cl)CC(Cl)OC,PVC,3.580693095522619,80.01352060510182,1.3692317598942867,3493.0959976206127,40.90357107768757,200,0.0,Failed
c1ccccc1Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.9694393310966243,146.6654597365551,1.1506380095588926,4186.29557009394,476.578902343424,200,68.6026305004997,Success
CCCC(C)CC(C)C(=O)O,PP,2.2837991384677587,-13.689365999163378,0.9273079930439176,3907.3540435461496,184.7697998675516,25,57.3910253752671,Success
CCCC(F)(F)C(F)(F)C(=O)O,PTFE,2.059869301824,115.215945265563,2.159109552571261,1636.553586858848,467.5434391348432,25,118.12062083353801,Success
CC(=O)CCCCCC(=O)NC(=O)O,Nylon-6,3.446001234731916,47.78077555470221,1.154519070366107,1477.9488762465844,222.4442250341429,200,213.237508540431,Success
CCCCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.5385602083895527,102.630612327795,1.0882999909220945,4286.280094715999,167.87712689404322,100,0.0,Failed
FC(F)(F)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC,Polycarbonate,2.94770914065677,148.09831501636558,1.2452500169646044,4763.964263481347,140.33768783442522,25,0.0,Failed
CCC(F)(F)C(F)(F)CCC,PTFE,2.1745200315918733,110.85029619874248,2.242348830848491,1814.566404415305,405.1074239303365,200,112.771240750787,Success
NCC(C)CC(C)CC,PP,2.1733901263820736,-14.509137912509852,0.8688646610332499,4682.09784677822,274.45231529433585,25,0.0,Failed
ClC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.3044100919445984,74.48194818162251,1.357226809117275,2698.5244993141187,473.1848414722872,25,114.817964371901,Success
NCC(Cl)CC(Cl)Cl,PVC,3.5571502523888663,79.46946556586866,1.4313570779859826,1818.25373776788,374.4066497675916,300,179.953742535053,Success
CCC(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.218038602347123,75.06932748510542,1.344367190099626,3583.585266974956,182.1639164982961,100,0.0,Failed
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)OC,PMMA,2.9613023878057145,100.74668075868236,1.195629844637323,2256.083867688343,434.1828304358813,300,0.0,Failed
CC(=O)CCCCCC(=O)NC(=O)O,Nylon-6,3.510695042308281,47.91300291822181,1.1230195126836722,3199.9517153669613,411.9209530642026,300,103.26307119869,Success
NCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.4092567387482746,100.87168873512192,1.063723674711314,3765.364540493421,146.1430317990365,100,0.0,Failed
CCCCCCC,PE,2.195413338636969,-124.69423491416308,0.9502775749481835,846.7736749663324,137.55556000840647,25,0.0,Failed
COC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.212814254222468,77.94657922100316,1.3955212656702676,871.6451837754515,172.7814787374545,200,333.16527792511897,Success
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.935170583253143,147.7779956946052,1.1746178831479437,2997.217950851765,89.43021995158023,200,92.9163625228695,Success
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.595038266111182,101.40351164279885,1.0109931585625629,3957.642451716848,353.5663634283059,100,0.0,Failed
FC(F)(F)CCCCCOC,PE,2.2639567870762014,-119.40624869854156,0.9381546417455056,3855.828193222329,478.49620455726586,300,0.0,Failed
COCCCCCCCC,PE,2.125709316866939,-124.75943565722824,0.9123144279552317,2679.421643692287,78.76382097735556,100,0.0,Failed
c1ccccc1CC(C)CC(C)OC,PP,2.2542881864314945,-7.18198851137041,0.8657287568888097,4150.684694330578,21.567211151618277,200,0.0,Failed
CCCCCCCCC(=O)NCl,Nylon-6,3.4874311076041886,48.3892749002373,1.153348442745492,3754.3013823302704,57.46432082673961,25,88.0420787145952,Success
COCC(Cl)CC(Cl)OC,PVC,3.528319210676186,75.33045851268585,1.361363811842749,4110.79120438895,333.03814799673,100,0.0,Failed
CC(=O)CCCCCC(=O)NC#N,Nylon-6,3.504794927377932,44.3314186065975,1.166743574743438,3429.388677111461,53.90726522204847,200,0.0,Failed
CC(=O)CC(F)(F)CC(F)(F)C(=O)O,PVDF,12.002540348552532,-34.36317082232215,1.739426978668485,4557.148152071578,408.4474871913751,300,0.0,Failed
ClCCCCCC(=O)NC(F)(F)F,Nylon-6,3.5659799974675352,48.51207995150149,1.1239653862480186,620.502503750535,364.262431024961,300,515.738967141301,Success
FC(F)(F)CC(Cl)CC(Cl)C(F)(F)F,PVC,3.495703039300432,75.24242765456346,1.3545924024400071,932.15649622672,439.9598964363444,300,0.0,Failed
CC(=O)CC(Cl)CC(Cl)C,PVC,3.496570172480985,79.71911504519271,1.4052986179178393,3674.0953623287473,109.95751868125704,100,90.1073212744105,Success
ClCC(C)(C(=O)OC)CC(C)(C(=O)OC)OC,PMMA,3.0817887296093702,100.86039584958276,1.2203871834291604,2471.688165992926,191.7595519041969,25,0.0,Failed
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.994735519322982,140.94588988035528,1.232466967220842,4725.337252623013,172.0732104408616,200,0.0,Failed
ClCC(F)(F)CC(F)(F)C#N,PVDF,11.98664442717527,-36.68137711867124,1.736909167703729,2235.918925044847,419.8737437807251,300,481.36112350642804,Success
ClC(F)(F)C(F)(F)C,PTFE,2.028203354690808,114.24066318471864,2.1954783189275235,4699.266692395029,423.5017978407974,100,43.6379184329087,Success
COCCCCCOC,PE,2.2794963054766963,-115.58954444593276,0.959301433647569,4301.802652183078,447.4811812063279,300,52.6358122105164,Success
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,3.071561481827216,109.35458166466869,1.208903237234134,629.2333187193311,17.29646451118899,300,0.0,Failed
CC(=O)CC(C)CC(C)C(=O)O,PP,2.261264266243455,-11.817559415944164,0.8723355892356612,4250.350733762856,19.220536610703725,100,52.8596431547345,Success
CC(=O)CC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.460138030332728,96.09259312947418,1.0236924944374222,3019.536895963012,60.04105047283667,300,0.0,Failed
CC(=O)CCCCCC(=O)NC#N,Nylon-6,3.419208793316177,49.542248234860295,1.1176250438819624,2645.451151329653,152.84961694208172,200,120.858178110838,Success
COCC(Cl)CC(Cl)C(F)(F)F,PVC,3.44138964074225,80.86292975780928,1.3840133452763816,1780.7978244802111,217.11551846211808,100,0.0,Failed
FC(F)(F)CCCCCC#N,PE,2.2178019181291737,-121.81606119326648,0.8781300968767801,2319.988301333577,344.3865738145981,300,0.0,Failed
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,3.0834727462346763,104.33374428248902,1.1330346795457582,3895.6774123562072,331.7820180013458,200,0.0,Failed
CC(=O)CCCCCOC,PE,2.14818789099453,-116.8716335310756,0.9461310634172144,2183.664004503218,381.7985399374568,300,0.0,Failed
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C,PMMA,3.006526759212669,102.69305240740178,1.2273990746287269,3528.311610642796,197.3268196161599,100,81.36923848304549,Success
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.346089415239161,76.58323914580394,1.3472849300409406,4578.394018589374,161.4490755806117,100,70.2161759739512,Success
CCCC(F)(F)CC(F)(F)Cl,PVDF,11.991551220778804,-30.85872021148019,1.8031020995502771,2471.2925885681107,168.0060585837385,25,0.0,Failed
c1ccccc1CCCCCCl,PE,2.2134793827881105,-116.57399607310406,0.8909399180018726,3621.298591510963,343.2862125244527,100,0.0,Failed
COC(F)(F)C(F)(F)C#N,PTFE,2.0620010326432827,115.5039074559036,2.1684926981397763,2627.114148081308,321.19971092048894,25,0.0,Failed
NOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCC,Polycarbonate,2.959583882327277,142.04042083355228,1.153935900896845,1669.9129725930293,46.18672128138605,100,0.0,Failed
NOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.955729735416521,147.64707919047848,1.226660390782616,591.5031103421013,304.0867913550572,100,449.28413924367504,Success
CCCC(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.226834747216899,73.89355807840025,1.3498119747842172,2446.195279397426,474.2440722211204,200,123.30604511006801,Success
ClC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.2365288342323124,78.50800325073594,1.3386108048715557,2011.875062649586,320.6468783791413,100,0.0,Failed
NCCCCCC(=O)NCl,Nylon-6,3.55472780661246,45.23909694518492,1.120940507632599,4994.764922261646,447.5059077703411,25,0.0,Failed
c1ccccc1CC(Cl)CC(Cl)Cl,PVC,3.5004837167789637,76.74060780039387,1.41224618658522,4784.091268770208,408.3329557750326,200,0.0,Failed
CC(=O)CC(Cl)CC(Cl)CCC,PVC,3.4609380244617216,83.4543931139967,1.4038720734694723,2415.011542455172,153.55715936111778,200,133.414711908557,Success
FC(F)(F)C(F)(F)C(F)(F)Cl,PTFE,2.090443945083018,119.95834953552688,2.2326970064701315,1340.4406005130966,140.76061694156215,25,0.0,Failed
CCCC(Cl)CC(Cl)CC,PVC,3.510809155269821,83.40308782610728,1.378239543613024,1034.5794737962085,293.14422292951895,25,0.0,Failed
ClCC(F)(F)CC(F)(F)C(=O)O,PVDF,11.957160711317902,-32.311599193624225,1.7577046330098187,3115.271293240284,355.19057740524977,200,0.0,Failed
NC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.293757111492428,79.16489533816505,1.3925930592148463,2339.5666358416515,227.6148240986359,100,131.221584325027,Success
c1ccccc1Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.9074401757327006,140.80726956054843,1.1908102707973671,3615.434873513827,374.9532425239227,100,0.0,Failed
ClCC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,2.9546406021607408,100.27014628398408,1.1608188192091724,1164.1940629004807,34.82520775445327,25,231.504018359353,Success
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.910941100878718,144.93919850192376,1.2065469847509227,1147.7919590023523,367.19946878511047,300,0.0,Failed
CCC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.3121472622508303,73.37817580361977,1.340067013362367,2283.872780339336,310.9154863341343,100,0.0,Failed
CCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.5251060701268777,101.4704757306216,1.012277199390111,1681.059793206889,88.31602809513421,200,139.728890110375,Success
CCCC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,3.0718591392851606,108.5680004520328,1.2168695785075698,1776.1737167619629,365.7333793413646,300,0.0,Failed
CCCC(Cl)CC(Cl)OC,PVC,3.501673645413314,84.18210966904789,1.3935638610438257,3725.844182062177,422.1289530594711,300,89.0266382672161,Success
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.2058156976666856,77.94550705684244,1.427196121960789,4147.912855551322,379.5040095326542,100,0.0,Failed
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.893636457957268,145.78240651079716,1.1696407057754157,2044.187162592203,162.39817942243667,300,0.0,Failed
FC(F)(F)CC(Cl)CC(Cl)C,PVC,3.504433824386152,77.85993954350741,1.4158355264345182,3902.8524226100826,398.7603795938761,25,85.1938858875048,Success
ClCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.4734340746772774,98.6173908749966,1.0244920991884452,4075.794951281621,360.42922818958726,100,59.6061571341322,Success
c1ccccc1C(F)(F)C(F)(F)C(F)(F)F,PTFE,2.101185642489446,116.02175471424576,2.177080002087973,3625.7026147589568,55.25642323117192,25,57.1285160079316,Success
CCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.065545866025673,104.41744806210856,1.1376355334760309,2091.19132355104,272.0568969790721,300,0.0,Failed
ClCC(F)(F)CC(F)(F)C,PVDF,11.920079706700808,-39.17577102697338,1.7539101454050798,1543.3759760861951,20.78354478444089,100,0.0,Failed
FC(F)(F)CC(C)CC(C)C#N,PP,2.268435182656833,-11.782905307950369,0.9227491162092828,3636.650650026654,333.4782971691881,25,61.047868704445,Success
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,2.935310579688006,102.4521383790172,1.1404384065901372,3916.31070774144,498.5392431188095,25,72.0234710394779,Success
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.933586192740843,104.16736449454432,1.1845633867240088,2019.2284130730172,72.24542695131493,300,0.0,Failed
CCCCCCCl,PE,2.211579666163879,-115.83586393373368,0.9015874582663548,2783.049273977306,234.86335573629304,100,76.66068414778681,Success
CC(=O)CCCCCC(=O)NOC,Nylon-6,3.563079490406156,50.38070737391743,1.1012934033753723,2925.756804842576,225.10444220430236,25,0.0,Failed
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.4622467286054297,97.98729244906744,1.0036498870821935,1646.918288573589,151.8603764502356,200,139.08160128759098,Success
COCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,12.052143685835915,-36.29471151984172,1.8166735628793504,993.9515126427297,385.95321907369873,100,1080.53621233243,Success
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,3.017965668850367,104.10226194243624,1.15918769618719,3059.4595586650707,460.9783509563249,100,93.5260389522447,Success
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,3.0837197202670192,104.22898112430556,1.1818768373845,615.8456455684028,16.264697977407145,300,450.223723316862,Success
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,2.99694120431468,104.7409451164141,1.159914791381961,504.9053304504077,311.81172187007274,300,0.0,Failed
FC(F)(F)CC(Cl)CC(Cl)CCC,PVC,3.544121330571855,76.72928811501934,1.4142844993182508,4407.10520073513,162.20511456773613,200,0.0,Failed
COC(F)(F)C(F)(F)OC,PTFE,2.124966835563848,112.77728101980942,2.1529361429765173,3914.2452341615735,189.0772056915544,200,53.6948965686974,Success
CCCC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.201666586772232,77.45616589372268,1.3681858612872326,1976.828919260948,61.678343981588895,25,0.0,Failed
COCC(F)(F)CC(F)(F)C(=O)O,PVDF,11.987267910422592,-35.009738239612744,1.7963970753786969,1311.0261492376,114.64087434074204,25,0.0,Failed
CCCCC(F)(F)CC(F)(F)C#N,PVDF,12.03120782548566,-34.263277526822975,1.806248127887427,2006.316939255182,332.48278728456137,100,537.730708188402,Success
CCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.0862241413782603,104.668518365185,1.1436208045564822,2358.463271112181,321.46568357747253,25,0.0,Failed
COCCCCCC(=O)NC(=O)O,Nylon-6,3.5834411023954864,49.0376733331718,1.1118404727919626,1090.0984916914804,457.5499251422826,200,0.0,Failed
CC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.3330734259199084,77.47691379875354,1.3345427281724256,4449.260513421232,467.901240541138,200,71.922450109099,Success
c1ccccc1CC(C)CC(C)C(F)(F)F,PP,2.123155277922937,-8.013023212097767,0.9067614582126118,772.3800461329488,281.02893094757536,25,0.0,Failed
COC(F)(F)C(F)(F)CC,PTFE,2.026843536336315,110.13240046686438,2.220453428081346,1259.54257188962,340.96277599915567,200,0.0,Failed
CCCCC(F)(F)CC(F)(F)C,PVDF,12.047814681986464,-37.412179722508185,1.75517236889572,1270.326823434612,254.4493664222349,200,0.0,Failed
CC(=O)C(F)(F)C(F)(F)CCC,PTFE,2.014101854359117,111.84857689655732,2.2090391515054617,4626.715813995719,43.8186067924726,100,44.015120003220204,Success
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.876036828178309,148.060330337371,1.1882539589536645,4345.171765138102,370.5160097360219,100,0.0,Failed
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.8527708891932555,143.548284971287,1.236363314562331,1317.407136489714,211.03820838801744,300,0.0,Failed
c1ccccc1C(F)(F)C(F)(F)C(=O)O,PTFE,2.13886511878516,111.88793946437822,2.178372661684234,1030.4097394735008,87.94104111438872,300,190.53437426405102,Success
CC(=O)C(F)(F)C(F)(F)CC,PTFE,2.155885175656016,119.6641073730433,2.184628073743818,3519.42689785238,201.2750166398132,300,0.0,Failed
NCC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.5133397509427686,102.84002584696246,1.035459291743261,4298.99760642675,474.5411848733612,25,0.0,Failed
NCCCCCC(F)(F)F,PE,2.193578757921972,-118.059390688747,0.8803835857210229,1716.254879558578,342.17598256264444,100,0.0,Failed
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCC,Polycarbonate,2.810578554140812,144.75296013360617,1.1657742948905656,1753.9458246608856,238.6314456649733,200,148.607591067279,Success
CC(=O)CC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.966781067251803,-39.20411151053142,1.7960158744274366,3062.1041381679483,206.48257216259063,100,352.305927172571,Success
ClCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,12.020426023726532,-39.08633754405497,1.767331092401131,3145.9001396386234,496.5278545730967,25,344.57342180240397,Success
CCC(F)(F)C(F)(F)C,PTFE,2.1222201532011877,113.12173885577512,2.188967294323364,4279.327216636131,227.727745511794,200,0.0,Failed
ClC(F)(F)C(F)(F)OC,PTFE,2.0736902306052345,113.66015764835862,2.17165656480156,3390.071242239582,386.8378669323774,25,0.0,Failed
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.934289315582834,140.26282234452094,1.2334614013488547,1181.5055875585344,46.71254328870111,300,0.0,Failed
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.9070422358381687,146.74295147212644,1.1693119257248563,3950.702199781753,428.4413904297812,25,70.7929890656973,Success
NCC(F)(F)CC(F)(F)C(=O)O,PVDF,12.06340037292351,-34.01090931927161,1.7893768697699886,1508.4385518109457,105.18320331842943,25,0.0,Failed
CCCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.456730995169587,98.97604719030808,1.0752816618548144,1356.4623901468867,157.56524722514277,200,167.124132381246,Success
CCCCCCCCC(=O)NC(F)(F)F,Nylon-6,3.440815877504561,51.69426575446006,1.0937029463058214,2501.333915361428,63.60840565118113,100,0.0,Failed
CC(F)(F)C(F)(F)C(=O)O,PTFE,2.107423117545647,113.10213594928705,2.244333286230109,4233.377725319857,435.0787629810919,200,0.0,Failed
NCC(Cl)CC(Cl)CC,PVC,3.544482493583523,79.18490762744361,1.3905180454207595,4588.498498831273,195.5142351837941,200,0.0,Failed
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,3.0235141826159406,107.55680853084776,1.1383730074322684,4390.24473987973,473.33672413450125,300,66.6395566514401,Success
